episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,waypoints_reached,waypoint_count,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
57,7,hard_winding_sequences,-1.6999307888054198,-0.6999990081828357,2.188963202996275e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1100.7719796039237,True,False,False,1.4918025568268096,0.2175988256931305,0.36055512754639896,0.11130798038664295,0.11130798038664295,0.249247147159756,144,70,4,5,0.24222196638584137,0.426797091960907,True,1.0,,,179,1.0,0.0,202.0,1112.2690590634616,running,-182.19012451171875,151.1519775390625,0.09277255088090897
58,7,hard_winding_sequences,-1.6599317247347098,-0.2599989065177337,2.2333641592392684e-06,local_goal_sequence,0.34,0.24,0.0,0.55,1.75,-1.57,1139.987777679589,True,False,False,1.5622382392471732,0.27406299114227295,0.4161730409336962,0.11948290083018048,0.11948290083018048,0.29669014010351574,162,47,4,5,0.30356359481811523,0.295444518327713,True,1.0,,,186,1.0,0.0,201.88,1114.0376367896665,running,-154.39666748046875,151.64427185058594,0.09472478926181793
59,7,hard_winding_sequences,-1.6599321396726168,-0.7399989200537475,2.4240208098247966e-06,local_goal_sequence,0.34,-0.24,0.0,-1.05,1.25,-1.57,1149.325338396042,True,False,False,1.6025764409819605,0.2664632797241211,0.4161730409336962,0.11739347982488996,0.11739347982488996,0.29877956110880627,179,62,4,5,0.3426365852355957,0.2664632797241211,True,1.0,,,209,1.0,0.0,199.84,1113.9679002746568,running,0.0,175.40567016601562,0.0910043939948082
60,7,hard_winding_sequences,-1.6599312726869504,-0.7399991249184472,2.5086882172910254e-06,local_goal_sequence,0.34,-0.24,0.0,-1.05,-1.25,1.57,1136.358655095317,True,False,False,1.6919197783001112,0.25001096725463867,0.41617304093369617,0.11112089892761162,0.11112089892761162,0.30505214200608455,204,44,4,5,0.3344152569770813,0.2574174106121063,True,1.0,,,204,1.0,0.0,200.48,1113.7815358966989,running,0.0,165.03347778320312,0.08951561152935028
61,7,hard_winding_sequences,-1.6999307578055542,-0.6999989868028099,2.2620869800482865e-06,local_goal_sequence,0.3,-0.2,0.0,1.05,1.25,-1.57,1126.9866129406712,True,False,False,1.5489205028292947,0.2445678412914276,0.36055512754639896,0.11575833056605433,0.11575833056605433,0.24479679698034462,172,65,4,5,0.24743279814720154,0.4346926510334015,True,1.0,,,189,1.0,0.0,200.6,1118.7078904166344,running,-144.18812561035156,137.44888305664062,0.09156215190887451
62,7,hard_winding_sequences,-1.6599339010935947,-0.2599990043582286,2.3300396250705813e-06,local_goal_sequence,0.34,0.24,0.0,0.55,-1.75,1.57,1141.452972181608,True,False,False,1.5175176859137909,0.3147323429584503,0.4161730409336962,0.11447537483224413,0.11447537483224413,0.3016976661014521,156,57,4,5,0.3316590487957001,0.32776761054992676,True,1.0,,,179,1.0,0.0,197.28,1132.6871952469594,running,0.0,85.20843505859375,0.09269656240940094
63,7,hard_winding_sequences,-1.6999305100993882,-0.2999990311746532,2.3300237814100117e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,1.25,-1.57,1138.3318633069764,True,False,False,1.4931417570973176,0.30927592515945435,0.36055512754639885,0.115965475039116,0.115965475039116,0.24458965250728285,142,54,4,5,0.40932324528694153,0.3157472610473633,True,1.0,,,173,1.0,0.0,196.48,1133.866577491337,running,-208.3458251953125,124.11719512939453,0.09307023882865906
64,7,hard_winding_sequences,-1.6599306857590894,-0.7399989219151597,2.208171312991251e-06,local_goal_sequence,0.34,-0.24,0.0,-0.15,1.25,-1.57,1147.0577632533007,True,False,False,1.6378178096695666,0.2648794651031494,0.41617304093369634,0.11098888139277555,0.11098888139277555,0.3051841595409208,184,58,4,5,0.28487712144851685,0.3125011920928955,True,1.0,,,197,1.0,0.0,192.28,1133.691000991963,running,0.0,176.99639892578125,0.09512301534414291
65,7,hard_winding_sequences,-1.6999328724897738,-0.6999990869566135,2.3876260820970287e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1098.5381124653736,True,False,False,1.5104652000011103,0.22054743766784668,0.36055512754639907,0.11965898611291628,0.11965898611291628,0.24089614143348279,170,78,4,5,0.23074503242969513,0.45625627040863037,True,1.0,,,202,1.0,0.0,191.8,1132.5595047901154,running,0.0,130.66343688964844,0.09261387586593628
66,7,hard_winding_sequences,-1.659930699119918,-0.7399989226935826,2.1993595582287685e-06,local_goal_sequence,0.34,-0.24,0.0,0.55,1.75,-1.57,1141.9672539378118,True,False,False,1.579811430170669,0.2486344575881958,0.4161730409336962,0.11385506644490052,0.11385506644490052,0.3023179744887957,155,75,4,5,0.2571956217288971,0.35730648040771484,True,1.0,,,192,1.0,0.0,191.24,1131.9770390015312,running,0.0,207.278076171875,0.09277770668268204
67,7,hard_winding_sequences,-1.6599306708708035,-0.7399989201282705,2.2012357482322034e-06,local_goal_sequence,0.34,-0.24,0.0,-1.05,-1.25,1.57,1154.0713922588286,True,False,False,1.6468374033485615,0.25245484709739685,0.4161730409336963,0.11771502078122544,0.11771502078122544,0.29845802015247086,213,44,4,5,0.27631711959838867,0.33260253071784973,True,1.0,,,220,1.0,0.0,191.92,1133.120015383906,running,0.0,263.17633056640625,0.09434887766838074
68,7,hard_winding_sequences,-1.6599327685008798,-0.7399989790762103,2.4076502659713115e-06,local_goal_sequence,0.34,-0.24,0.0,-0.15,1.25,-1.57,1147.5956315304086,True,False,False,1.6547539361346693,0.25592097640037537,0.41617304093369634,0.11665676992555173,0.11665676992555173,0.2995162710081446,202,53,4,5,0.28895702958106995,0.3016684651374817,True,1.0,,,210,1.0,0.0,191.48,1133.2760858095905,running,0.0,125.00448608398438,0.09607406705617905
69,7,hard_winding_sequences,-1.699930762864385,-0.6999990119093551,2.1939071505681746e-06,local_goal_sequence,0.3,-0.2,0.0,1.05,-1.25,1.57,1110.5464972956054,True,False,False,1.5061962991350288,0.22541993856430054,0.3605551275463988,0.11379983266881122,0.11379983266881122,0.24675529487758757,172,87,4,5,0.23728114366531372,0.48856213688850403,True,1.0,,,207,1.0,0.0,192.12,1132.0822122869595,running,-161.56478881835938,135.8370819091797,0.09465227276086807
70,7,hard_winding_sequences,-1.6599317244926501,-0.2599989115806228,2.230919202805604e-06,local_goal_sequence,0.34,0.24,0.0,1.05,-1.25,1.57,1154.1079727016056,True,False,False,1.5054958280049693,0.33885377645492554,0.41617304093369617,0.11541433783923524,0.11541433783923524,0.30075870309446096,159,65,4,5,0.36059054732322693,0.35098230838775635,True,1.0,,,184,1.0,0.0,192.28,1133.1146576017961,running,-209.12152099609375,183.9273681640625,0.0945829525589943
71,7,hard_winding_sequences,-1.6599339234544677,-0.2599989959278758,2.3650856242406175e-06,local_goal_sequence,0.34,0.24,0.0,-0.15,-1.25,1.57,1140.1718609078753,True,False,False,1.5442967761323028,0.29369688034057617,0.41617304093369617,0.11276715245779989,0.11276715245779989,0.3034058884758963,163,51,4,5,0.3389194905757904,0.31525322794914246,True,1.0,,,191,1.0,0.0,192.08,1133.1679341907288,running,0.0,149.576171875,0.09328663349151611
72,7,hard_winding_sequences,-1.6999297343472166,-0.699999211752262,2.4547730130810657e-06,local_goal_sequence,0.3,-0.2,0.0,-0.15,1.25,-1.57,1107.4649204626626,True,False,False,1.4573954693010494,0.2305314689874649,0.36055512754639885,0.11274228146789109,0.11274228146789109,0.24781284607850776,151,82,4,5,0.2382207065820694,0.47267240285873413,True,1.0,,,179,1.0,0.0,191.36,1131.6388609823741,running,-231.56396484375,81.00593566894531,0.09322893619537354
73,7,hard_winding_sequences,-1.6999307815832587,-0.6999990208335103,2.155509966098196e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1095.8339705236235,True,False,False,1.440699086410552,0.22490853071212769,0.3605551275463989,0.11717910299369495,0.11717910299369495,0.24337602455270396,150,83,4,5,0.23054197430610657,0.4979163110256195,True,1.0,,,185,1.0,0.0,191.8,1131.0591139503701,running,0.0,54.135093688964844,0.09282148629426956
74,7,hard_winding_sequences,-1.6999315280552316,-0.2999993475245222,2.502881531383535e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,1.25,-1.57,1136.3351323178592,True,False,False,1.5363727650909775,0.24120517075061798,0.360555127546399,0.116602027113818,0.116602027113818,0.243953100432581,165,52,4,5,0.4197830259799957,0.26990389823913574,True,1.0,,,197,1.0,0.0,192.2,1130.8828140334635,running,-201.80223083496094,49.2878303527832,0.09110162407159805
75,7,hard_winding_sequences,-1.6599327749813484,-0.7399989994054885,2.3504221491414763e-06,local_goal_sequence,0.34,-0.24,0.0,1.05,1.25,-1.57,1140.8270083083141,True,False,False,1.5461549032023334,0.2532151937484741,0.4161730409336963,0.11707635417614878,0.11707635417614878,0.2990966867575475,146,54,4,5,0.2625255882740021,0.35031628608703613,True,1.0,,,176,1.0,0.0,191.8,1132.1014974226516,running,-205.1071319580078,223.15870666503906,0.09072257578372955
76,7,hard_winding_sequences,-1.6999307559692935,-0.6999989879215374,2.2685084950975007e-06,local_goal_sequence,0.3,-0.2,0.0,-0.15,1.25,-1.57,1102.1900261442897,True,False,False,1.4809119577213905,0.2151814103126526,0.36055512754639896,0.1146914932808453,0.1146914932808453,0.24586363426555366,160,75,4,5,0.241189107298851,0.4435803294181824,True,1.0,,,193,1.0,0.0,192.04,1130.7298833909672,running,0.0,77.71803283691406,0.0883769690990448
77,7,hard_winding_sequences,-1.6999305962578373,-0.6999991021289007,2.2753503644571723e-06,local_goal_sequence,0.3,-0.2,0.0,-0.15,1.25,-1.57,1080.131266237117,True,False,False,1.4565531780431955,0.18450333178043365,0.36055512754639896,0.11646785939509283,0.11646785939509283,0.24408726815130613,151,83,4,5,0.20967720448970795,0.5143992900848389,True,1.0,,,175,1.0,0.0,190.24,1128.0566968238925,running,-186.5874786376953,237.1334228515625,0.0909302830696106
78,7,hard_winding_sequences,-1.6999316514119822,-0.2999990243392057,2.1484083901198956e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,-1.25,1.57,1139.409741435705,True,False,False,1.5367634083602872,0.27747029066085815,0.36055512754639896,0.10999959311004545,0.10999959311004545,0.2505555344363535,156,54,4,5,0.3789660334587097,0.29581478238105774,True,1.0,,,184,1.0,0.0,189.92,1127.8879918492207,running,-225.5880889892578,99.67634582519531,0.09048627316951752
79,7,hard_winding_sequences,-1.699931652099613,-0.2999990167329984,2.1577518384930595e-06,local_goal_sequence,0.3,0.2,0.0,0.55,1.75,-1.57,1126.3903774597134,True,False,False,1.5421009812481108,0.24838778376579285,0.36055512754639885,0.11759071680217988,0.11759071680217988,0.24296441074421898,150,48,4,5,0.41052040457725525,0.2637765407562256,True,1.0,,,173,1.0,0.0,189.76,1127.375511920172,running,0.0,85.56204223632812,0.08808200806379318
80,7,hard_winding_sequences,-1.6999316927267272,-0.29999900011059,2.2563940397585644e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,-1.25,1.57,1140.852249115726,True,False,False,1.5026966120251977,0.3063587248325348,0.3605551275463991,0.11267464988309578,0.11267464988309578,0.24788047766330334,144,53,4,5,0.3745588958263397,0.31486427783966064,True,1.0,,,185,1.0,0.0,190.0,1127.67039979128,running,-153.35951232910156,64.79806518554688,0.0868227556347847
81,7,hard_winding_sequences,-1.6599317515675551,-0.2599989032193637,2.2403618668526303e-06,local_goal_sequence,0.34,0.24,0.0,1.05,-1.25,1.57,1144.5382052082637,True,False,False,1.5125310355852881,0.3101833760738373,0.4161730409336963,0.11153199934570715,0.11153199934570715,0.3046410415879891,164,58,4,5,0.31481021642684937,0.3868163228034973,True,1.0,,,198,1.0,0.0,190.68,1129.6497832307284,running,-171.58111572265625,86.16635131835938,0.086855448782444
82,7,hard_winding_sequences,-1.6599339024893451,-0.2599990226712118,2.3022119350465194e-06,local_goal_sequence,0.34,0.24,0.0,0.55,-1.75,1.57,1138.934131883659,True,False,False,1.565277301285763,0.26941734552383423,0.4161730409336963,0.1166612945450286,0.1166612945450286,0.2995117463886677,164,66,4,5,0.29042622447013855,0.37916576862335205,True,1.0,,,196,1.0,0.0,191.36,1131.176269321918,running,-196.17489624023438,96.09516906738281,0.08756235986948013
83,7,hard_winding_sequences,-1.6599317498732382,-0.2599989152629647,2.2034045124643483e-06,local_goal_sequence,0.34,0.24,0.0,-0.15,-1.25,1.57,1142.0557584555281,True,False,False,1.560244074438278,0.30263349413871765,0.4161730409336963,0.11816025979356555,0.11816025979356555,0.29801278114013074,169,54,4,5,0.3372027575969696,0.3318001329898834,True,1.0,,,198,1.0,0.0,191.84,1131.2589885529555,running,-211.81680297851562,207.3004150390625,0.08900176733732224
84,7,hard_winding_sequences,-1.6599296370665955,-0.7399989885754054,2.430082002671212e-06,local_goal_sequence,0.34,-0.24,0.0,1.05,1.25,-1.57,1143.581352522928,True,False,False,1.632459647503362,0.2840460538864136,0.41617304093369606,0.11884332857374981,0.11884332857374981,0.29732971235994626,195,52,4,5,0.29402753710746765,0.32736316323280334,True,1.0,,,199,1.0,0.0,191.44,1131.029229118031,running,0.0,252.88836669921875,0.09011555463075638
85,7,hard_winding_sequences,-1.6999307829249202,-0.6999990044953831,2.210739214911684e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1090.8775110514964,True,False,False,1.5610547404163373,0.2076762616634369,0.3605551275463989,0.10796939768362426,0.10796939768362426,0.2525857298627746,178,74,4,5,0.23401938378810883,0.45759883522987366,True,1.0,,,196,1.0,0.0,191.12,1129.2099833562781,running,0.0,166.5026397705078,0.09319700300693512
86,7,hard_winding_sequences,-1.6599307921550492,-0.7399988867861178,2.142976184068342e-06,local_goal_sequence,0.34,-0.24,0.0,-1.05,1.25,-1.57,1144.1387692789328,True,False,False,1.6034165209484808,0.2970515489578247,0.41617304093369634,0.11232283025604632,0.11232283025604632,0.30385021067765,189,56,4,5,0.30937516689300537,0.3242887854576111,True,1.0,,,191,1.0,0.0,191.2,1129.8960696098086,running,-139.24766540527344,219.30276489257812,0.09365597367286682
87,7,hard_winding_sequences,-1.6599317570326608,-0.2599988953752208,2.257277234919984e-06,local_goal_sequence,0.34,0.24,0.0,0.55,1.75,-1.57,1145.9271631366325,True,False,False,1.498989802723986,0.30871301889419556,0.4161730409336964,0.11504438075330749,0.11504438075330749,0.3011286601803889,164,63,4,5,0.345133513212204,0.3767453730106354,True,1.0,,,196,1.0,0.0,191.88,1130.0750372480097,running,-146.96774291992188,188.54136657714844,0.09414365887641907
88,7,hard_winding_sequences,-1.6599306812620414,-0.739998898725369,2.238156727738899e-06,local_goal_sequence,0.34,-0.24,0.0,-0.15,1.25,-1.57,1150.1668378495158,True,False,False,1.6257858186756757,0.31051963567733765,0.4161730409336963,0.1166246792852054,0.1166246792852054,0.29954836164849086,222,65,4,5,0.320441871881485,0.31190672516822815,True,1.0,,,227,1.0,0.0,194.04,1130.5484362297111,running,0.0,117.64627838134766,0.09230078756809235
89,7,hard_winding_sequences,-1.6999380935604085,-0.2999988670196732,2.139127132111541e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,1.25,-1.57,1136.4576174511658,True,False,False,1.5084194588505555,0.2802322804927826,0.360555127546399,0.11825193219619974,0.11825193219619974,0.24230319535019929,152,49,4,5,0.40006694197654724,0.30302026867866516,True,1.0,,,181,1.0,0.0,193.4,1130.124430397626,running,-200.35455322265625,259.0290832519531,0.09103349596261978
90,7,hard_winding_sequences,-1.6999316446814328,-0.29999902312422677,2.163194447004693e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,1.25,-1.57,1138.4392142266315,True,False,False,1.5296572189944786,0.2758996784687042,0.36055512754639907,0.11523023938043614,0.11523023938043614,0.24532488816596293,147,50,4,5,0.37571245431900024,0.2899252474308014,True,1.0,,,176,1.0,0.0,192.36,1131.7204744680757,running,-190.15109252929688,114.39483642578125,0.09061453491449356
91,7,hard_winding_sequences,-1.6599317316373359,-0.2599989412827436,2.143076508393948e-06,local_goal_sequence,0.34,0.24,0.0,1.05,1.25,-1.57,1158.1211175026258,True,False,False,1.528321847747253,0.34592676162719727,0.4161730409336963,0.11714468509354867,0.11714468509354867,0.29902835584014764,175,63,4,5,0.3491348922252655,0.3522830605506897,True,1.0,,,205,1.0,0.0,192.88,1132.3666290106685,running,0.0,80.38790893554688,0.08985891938209534
92,7,hard_winding_sequences,-1.699932830566747,-0.29999909020210136,2.2704308500247594e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,-1.25,1.57,1140.7404337398755,True,False,False,1.4996164318803293,0.3027247488498688,0.360555127546399,0.11691322653117313,0.11691322653117313,0.24364190101522587,149,53,4,5,0.3737899363040924,0.3240717053413391,True,1.0,,,177,1.0,0.0,191.16,1131.8333906699104,running,-199.51739501953125,128.85711669921875,0.09232618659734726
93,7,hard_winding_sequences,-1.6599304224463325,-0.2599990096595677,2.4226321034260194e-06,local_goal_sequence,0.34,0.24,0.0,-0.15,-1.25,1.57,1141.0207982018412,True,False,False,1.558552145822034,0.27028822898864746,0.4161730409336962,0.11209866427947625,0.11209866427947625,0.30407437665422,160,57,4,5,0.34580162167549133,0.29075753688812256,True,1.0,,,197,1.0,0.0,190.64,1131.5703973367677,running,0.0,173.7440185546875,0.09128843992948532
94,7,hard_winding_sequences,-1.6599298658326855,-0.7399989565058328,2.264856992414952e-06,local_goal_sequence,0.34,-0.24,0.0,1.05,-1.25,1.57,1146.6403147421786,True,False,False,1.5974989235851362,0.2759047746658325,0.41617304093369617,0.11437926233603139,0.11437926233603139,0.30179377859766476,172,68,4,5,0.2928992509841919,0.3110281825065613,True,1.0,,,197,1.0,0.0,190.24,1133.0141500346306,running,-203.7088623046875,122.91325378417969,0.09285631030797958
95,7,hard_winding_sequences,-1.6599307062300401,-0.7399989323614433,2.1653909413058036e-06,local_goal_sequence,0.34,-0.24,0.0,-0.15,1.25,-1.57,1152.0892859035941,True,False,False,1.603711636639439,0.28151607513427734,0.41617304093369634,0.11822441065581579,0.11822441065581579,0.29794863027788054,193,64,4,5,0.2989732027053833,0.3336159586906433,True,1.0,,,199,1.0,0.0,190.84,1132.9334025627102,running,0.0,99.68563079833984,0.09481258690357208
96,7,hard_winding_sequences,-1.6999316936006883,-0.2999990093853997,2.209639407464025e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,1.25,-1.57,1145.1517057247636,True,False,False,1.5525746572793502,0.2999919056892395,0.3605551275463991,0.11003586366647071,0.11003586366647071,0.2505192638799284,164,49,4,5,0.35786715149879456,0.3166573941707611,True,1.0,,,188,1.0,0.0,190.72,1133.1325963553854,running,0.0,98.28910064697266,0.09496661275625229
97,7,hard_winding_sequences,-1.699931653631011,-0.2999990256405868,2.163686606939315e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,-1.25,1.57,1142.0506641947666,True,False,False,1.5414304295056283,0.3133397102355957,0.36055512754639896,0.11727271594856807,0.11727271594856807,0.24328241159783087,156,45,4,5,0.3723391592502594,0.32396048307418823,True,1.0,,,186,1.0,0.0,191.0,1134.5160261046697,running,0.0,72.30049133300781,0.09566015750169754
98,7,hard_winding_sequences,-1.6999372524746759,-0.6999990313126314,2.172531523580105e-06,local_goal_sequence,0.3,-0.2,0.0,1.05,-1.25,1.57,1080.9014671987318,True,False,False,1.5509337641191814,0.2114228904247284,0.36055512754639885,0.1102661109268169,0.1102661109268169,0.2502890166195819,158,69,4,5,0.22587114572525024,0.45354580879211426,True,1.0,,,185,1.0,0.0,191.0,1133.918725971674,running,-220.56813049316406,72.86995697021484,0.0959942489862442
99,7,hard_winding_sequences,-1.6599339025376272,-0.259998980492855,2.3882672563400806e-06,local_goal_sequence,0.34,0.24,0.0,-1.05,-1.25,1.57,1139.8489184916104,True,False,False,1.5949773768440725,0.2729669213294983,0.41617304093369634,0.11416546409314311,0.11416546409314311,0.30200757684055324,162,47,4,5,0.36201566457748413,0.2899233400821686,True,1.0,,,185,1.0,0.0,190.52,1134.059277418624,running,0.0,68.5551528930664,0.09384994208812714
100,7,hard_winding_sequences,-1.699931641358241,-0.2999989994717399,2.2225068087932277e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,-1.25,1.57,1164.6999347631602,True,False,False,1.5092148785438124,0.3381766080856323,0.36055512754639896,0.11453064705744993,0.11453064705744993,0.24602448048894904,143,65,4,5,0.40245676040649414,0.3466838002204895,True,1.0,,,183,1.0,0.0,190.8,1135.0141944768177,running,-217.51707458496094,118.14107513427734,0.09013285487890244
101,7,hard_winding_sequences,-1.6599317583610556,-0.259998920513409,2.1902458299863922e-06,local_goal_sequence,0.34,0.24,0.0,0.55,-1.75,1.57,1141.1747754938021,True,False,False,1.6390065405968195,0.28389135003089905,0.4161730409336962,0.11794376743958528,0.11794376743958528,0.29822927349411094,164,46,4,5,0.29636338353157043,0.36613866686820984,True,1.0,,,191,1.0,0.0,190.72,1136.5735844507983,running,0.0,31.24606704711914,0.09012529253959656
102,7,hard_winding_sequences,-1.6999337991882886,-0.2999990823095974,2.373947160699183e-06,local_goal_sequence,0.3,0.2,0.0,-1.05,-1.25,1.57,1148.6087795298045,True,False,False,2.039003797977448,0.2600525915622711,0.36055512754639873,0.10791793948737229,0.10791793948737229,0.25263718805902646,256,45,4,5,0.39441582560539246,0.2600525915622711,True,1.0,,,304,1.0,0.0,195.88,1139.312684982506,running,0.0,68.10527038574219,0.08774766325950623
103,7,hard_winding_sequences,-1.699930755972625,-0.6999989951930602,2.2415488312286746e-06,local_goal_sequence,0.3,-0.2,0.0,0.55,1.75,-1.57,1094.1354523906105,True,False,False,1.6106891885987475,0.21198523044586182,0.36055512754639896,0.11714936108991696,0.11714936108991696,0.243405766456482,176,65,4,5,0.22814546525478363,0.4469713270664215,True,1.0,,,216,1.0,0.0,197.16,1137.5017134207021,running,0.0,66.217041015625,0.08637585490942001
104,7,hard_winding_sequences,-1.6999316618484035,-0.29999902238060655,2.1736530901696894e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,-1.25,1.57,1079.0328914435445,True,False,False,2.3072748568114334,0.20852625370025635,0.360555127546399,0.11490861088281772,0.11490861088281772,0.24564651666358128,289,55,4,5,0.4399365782737732,0.22613108158111572,True,1.0,,,371,1.0,0.0,205.08,1135.6074139800555,running,-210.39207458496094,98.10365295410156,0.08975543081760406
105,7,hard_winding_sequences,-1.6999316408448457,-0.29999901837667237,2.1926838724246643e-06,local_goal_sequence,0.3,0.2,0.0,1.05,-1.25,1.57,1137.3007620228943,True,False,False,2.022781872821473,0.24955518543720245,0.360555127546399,0.11575212361919394,0.11575212361919394,0.24480300392720505,235,55,4,5,0.4020107090473175,0.2744443118572235,True,1.0,,,294,1.0,0.0,209.44,1135.4653544963421,running,-171.6033935546875,91.7540054321289,0.08874167501926422
106,7,hard_winding_sequences,-1.6599317365373045,-0.2599989374011963,2.1430971060938802e-06,local_goal_sequence,0.34,0.24,0.0,0.55,1.75,-1.57,1152.5846687066835,True,False,False,1.6462783360168494,0.3252653181552887,0.41617304093369634,0.11789926208832774,0.11789926208832774,0.2982737788453686,169,59,4,5,0.333991676568985,0.36239638924598694,True,1.0,,,202,1.0,0.0,209.6,1135.787213036279,running,-196.0948486328125,45.835182189941406,0.08775584399700165
107,7,hard_winding_sequences,-1.6599297177907357,-0.7399990345297837,2.3760529311813905e-06,local_goal_sequence,0.34,-0.24,0.0,0.55,1.75,-1.57,1129.9723305737466,True,False,False,1.6841215181748628,0.23975534737110138,0.41617304093369617,0.11382103043258975,0.11382103043258975,0.30235201050110644,199,34,4,5,0.3330492079257965,0.25438353419303894,True,1.0,,,199,1.0,0.0,209.72,1135.4287409838826,running,0.0,50.86494445800781,0.0854070857167244
108,7,hard_winding_sequences,-1.6599306945906083,-0.739998925379275,2.1992125079862883e-06,local_goal_sequence,0.34,-0.24,0.0,1.05,-1.25,1.57,1143.465403083686,True,False,False,1.6657330591318131,0.25977903604507446,0.41617304093369634,0.11950717783357837,0.11950717783357837,0.296665863100118,204,26,4,5,0.32189759612083435,0.2751826345920563,True,1.0,,,204,1.0,0.0,209.96,1135.485126769009,running,0.0,129.5805206298828,0.08362608402967453
109,7,hard_winding_sequences,-1.6599328129008553,-0.7399990291950247,2.257804433427536e-06,local_goal_sequence,0.34,-0.24,0.0,1.05,1.25,-1.57,1139.6794146673542,True,False,False,1.6462730129530043,0.27713438868522644,0.4161730409336962,0.11142384249856563,0.11142384249856563,0.3047491984351306,200,41,4,5,0.32387590408325195,0.28353017568588257,True,1.0,,,200,1.0,0.0,210.0,1135.329049254786,running,0.0,169.7880401611328,0.08498096466064453
110,7,hard_winding_sequences,-1.6999307765234357,-0.6999989985466756,2.2191038173993767e-06,local_goal_sequence,0.3,-0.2,0.0,1.05,1.25,-1.57,1111.7489088673171,True,False,False,1.5532646228148204,0.213673397898674,0.3605551275463989,0.11318419795950965,0.11318419795950965,0.24737092958688925,180,70,4,5,0.23699428141117096,0.4420596957206726,True,1.0,,,200,1.0,0.0,210.16,1136.1639051674188,running,0.0,104.30924987792969,0.08424589037895203
111,7,hard_winding_sequences,-1.6999311508389636,-0.2999992446653501,2.4266292568862176e-06,local_goal_sequence,0.3,0.2,0.0,-0.15,-1.25,1.57,1149.4130065349461,True,False,False,1.463051089468181,0.32516756653785706,0.360555127546399,0.11627834187581855,0.11627834187581855,0.24427678567058048,144,68,4,5,0.4001947045326233,0.3343740403652191,True,1.0,,,167,1.0,0.0,209.2,1136.3748746576593,running,-173.05433654785156,122.33700561523438,0.0848374143242836
112,7,hard_winding_sequences,-1.6999307616976715,-0.6999990105887036,2.20459548974327e-06,local_goal_sequence,0.3,-0.2,0.0,1.05,-1.25,1.57,1103.7473460468207,True,False,False,1.5349434711140815,0.22696837782859802,0.36055512754639896,0.1179118162591651,0.1179118162591651,0.24264331128723388,169,63,4,5,0.23475617170333862,0.43827536702156067,True,1.0,,,189,1.0,0.0,208.92,1134.687681974067,running,0.0,69.24696350097656,0.08526740968227386
113,7,hard_winding_sequences,-1.6599317423721769,-0.2599988901964551,2.2758883577456407e-06,local_goal_sequence,0.34,0.24,0.0,0.55,1.75,-1.57,1144.3469761815395,True,False,False,1.5021151012345806,0.32335740327835083,0.4161730409336963,0.11546480977733865,0.11546480977733865,0.30070823115635764,166,64,4,5,0.3391645550727844,0.3424813449382782,True,1.0,,,192,1.0,0.0,207.52,1134.4548875073478,running,0.0,128.66421508789062,0.0841015949845314
114,7,hard_winding_sequences,-1.6999316371768953,-0.2999989898500448,2.2477210469669897e-06,local_goal_sequence,0.3,0.2,0.0,0.55,-1.75,1.57,1131.4441821429823,True,False,False,1.4829585951842568,0.3132162094116211,0.36055512754639896,0.11700964782972458,0.11700964782972458,0.2435454797166744,132,54,4,5,0.3831442892551422,0.3290236294269562,True,1.0,,,162,1.0,0.0,206.76,1134.2543500950203,running,0.0,64.4981689453125,0.08322755992412567
115,7,hard_winding_sequences,-1.65993069001326,-0.7399989355114361,2.160824182698303e-06,local_goal_sequence,0.34,-0.24,0.0,0.55,-1.75,1.57,1140.0551625311668,True,False,False,1.6392824120176135,0.276767760515213,0.4161730409336962,0.11508695591855908,0.11508695591855908,0.3010860850151371,196,39,4,5,0.33754631876945496,0.276767760515213,True,1.0,,,198,1.0,0.0,207.64,1134.3189880272018,running,0.0,50.52046203613281,0.08277779072523117
