stamp_sec,nav2_linear_x,nav2_angular_z,drl_linear_x,drl_angular_z,linear_abs_diff,angular_abs_diff,angular_sign_disagreement,nav2_zero,drl_zero
1777711835.4562085,0.0,-0.26315789473684215,0.05503867194056511,0.7096585631370544,0.05503867194056511,0.9728164578738966,True,False,False
1777711835.5568874,0.0,-0.26315789473684215,0.05503867194056511,0.7096585631370544,0.05503867194056511,0.9728164578738966,True,False,False
1777711835.6574454,0.0,-0.26315789473684215,0.05176982283592224,0.7236381769180298,0.05176982283592224,0.9867960716548719,True,False,False
1777711835.758053,0.0,-0.26315789473684215,0.05176982283592224,0.7236381769180298,0.05176982283592224,0.9867960716548719,True,False,False
1777711835.8583372,0.0,-0.26315789473684215,0.052211590111255646,0.7180886268615723,0.052211590111255646,0.9812465215984144,True,False,False
1777711835.9588208,0.0,-0.26315789473684215,0.052211590111255646,0.7180886268615723,0.052211590111255646,0.9812465215984144,True,False,False
1777711836.0591514,0.0,-0.26315789473684215,0.050637416541576385,0.7133037447929382,0.050637416541576385,0.9764616395297804,True,False,False
1777711836.1597483,0.0,-0.1578947368421053,0.050637416541576385,0.7133037447929382,0.050637416541576385,0.8711984816350435,True,False,False
1777711836.2600858,0.0,-0.1578947368421053,0.05070674791932106,0.710127055644989,0.05070674791932106,0.8680217924870943,True,False,False
1777711836.3605042,0.0,-0.1578947368421053,0.05070674791932106,0.710127055644989,0.05070674791932106,0.8680217924870943,True,False,False
1777711836.4609108,0.0,-0.1578947368421053,0.05114821717143059,0.7164801359176636,0.05114821717143059,0.8743748727597689,True,False,False
1777711836.561627,0.0,-0.1578947368421053,0.05114821717143059,0.7164801359176636,0.05114821717143059,0.8743748727597689,True,False,False
1777711836.6619503,0.0,-0.1578947368421053,0.04382612928748131,0.7034792304039001,0.04382612928748131,0.8613739672460055,True,False,False
1777711836.7625494,0.15052631578947367,0.3221052631578947,0.04382612928748131,0.7034792304039001,0.10670018650199237,0.3813739672460055,False,False,False
1777711836.8629298,0.15052631578947367,0.3221052631578947,0.04508688300848007,0.7094305753707886,0.1054394327809936,0.3873253122128939,False,False,False
1777711836.9637918,0.0,0.0,0.04508688300848007,0.7094305753707886,0.04508688300848007,0.7094305753707886,False,True,False
1777711837.0642915,0.0,0.0,0.04519448056817055,0.7100958228111267,0.04519448056817055,0.7100958228111267,False,True,False
1777711837.164868,0.0,0.0,0.04519448056817055,0.7100958228111267,0.04519448056817055,0.7100958228111267,False,True,False
1777711837.2653341,0.0,0.0,0.056966740638017654,0.6931607723236084,0.056966740638017654,0.6931607723236084,False,True,False
1777711837.3659546,0.0,0.0,0.056966740638017654,0.6931607723236084,0.056966740638017654,0.6931607723236084,False,True,False
1777711837.4665368,0.0,0.0,0.056870393455028534,0.6941901445388794,0.056870393455028534,0.6941901445388794,False,True,False
1777711837.5676758,0.0,0.0,0.056870393455028534,0.6941901445388794,0.056870393455028534,0.6941901445388794,False,True,False
1777711837.6682205,0.0,0.0,0.05683952197432518,0.6947154998779297,0.05683952197432518,0.6947154998779297,False,True,False
1777711837.7690082,0.0,0.0,0.05683952197432518,0.6947154998779297,0.05683952197432518,0.6947154998779297,False,True,False
1777711837.8696222,0.0,0.0,0.056801747530698776,0.6972852349281311,0.056801747530698776,0.6972852349281311,False,True,False
1777711837.9704423,0.0,0.0,0.056801747530698776,0.6972852349281311,0.056801747530698776,0.6972852349281311,False,True,False
1777711838.0710373,0.0,0.0,0.05686866119503975,0.6937692761421204,0.05686866119503975,0.6937692761421204,False,True,False
1777711838.1718915,0.0,0.0,0.05686866119503975,0.6937692761421204,0.05686866119503975,0.6937692761421204,False,True,False
1777711838.2725246,0.0,0.0,0.0567936971783638,0.6961029767990112,0.0567936971783638,0.6961029767990112,False,True,False
1777711838.3733733,0.0,0.0,0.0567936971783638,0.6961029767990112,0.0567936971783638,0.6961029767990112,False,True,False
1777711838.47374,0.0,0.0,0.05686698481440544,0.6952279210090637,0.05686698481440544,0.6952279210090637,False,True,False
1777711838.5744662,0.0,0.0,0.05686698481440544,0.6952279210090637,0.05686698481440544,0.6952279210090637,False,True,False
1777711838.6750655,0.0,0.0,0.05682383105158806,0.6963468194007874,0.05682383105158806,0.6963468194007874,False,True,False
1777711838.7759185,0.0,0.0,0.05682383105158806,0.6963468194007874,0.05682383105158806,0.6963468194007874,False,True,False
1777711838.8765285,0.0,0.0,0.056788280606269836,0.6963155269622803,0.056788280606269836,0.6963155269622803,False,True,False
1777711838.9774818,0.0,0.0,0.056788280606269836,0.6963155269622803,0.056788280606269836,0.6963155269622803,False,True,False
1777711839.07794,0.0,0.0,0.05676115304231644,0.6971467733383179,0.05676115304231644,0.6971467733383179,False,True,False
1777711839.1790557,0.0,0.0,0.05676115304231644,0.6971467733383179,0.05676115304231644,0.6971467733383179,False,True,False
1777711839.2794964,0.0,0.0,0.056761156767606735,0.6971467733383179,0.056761156767606735,0.6971467733383179,False,True,False
1777711839.3802218,0.0,0.0,0.05678090825676918,0.6964549422264099,0.05678090825676918,0.6964549422264099,False,True,False
1777711839.4808104,0.0,0.0,0.05678090825676918,0.6964549422264099,0.05678090825676918,0.6964549422264099,False,True,False
1777711839.5818465,0.0,0.0,0.05677252635359764,0.6964771747589111,0.05677252635359764,0.6964771747589111,False,True,False
1777711839.682435,0.0,0.0,0.05677252635359764,0.6964771747589111,0.05677252635359764,0.6964771747589111,False,True,False
1777711839.7829783,0.0,0.0,0.05687373876571655,0.694084107875824,0.05687373876571655,0.694084107875824,False,True,False
1777711839.883631,0.0,0.0,0.05687374621629715,0.694084107875824,0.05687374621629715,0.694084107875824,False,True,False
1777711839.984394,0.0,0.0,0.05673839896917343,0.6975461840629578,0.05673839896917343,0.6975461840629578,False,True,False
1777711840.0853536,0.0,0.0,0.05673839896917343,0.6975461840629578,0.05673839896917343,0.6975461840629578,False,True,False
1777711840.1860194,0.0,0.0,0.05675501376390457,0.6970644593238831,0.05675501376390457,0.6970644593238831,False,True,False
1777711840.2868176,0.0,0.0,0.05675501748919487,0.6970644593238831,0.05675501748919487,0.6970644593238831,False,True,False
1777711840.3876407,0.0,0.0,0.056790515780448914,0.6968767642974854,0.056790515780448914,0.6968767642974854,False,True,False
1777711840.4883506,0.0,0.0,0.056790515780448914,0.6968767642974854,0.056790515780448914,0.6968767642974854,False,True,False
1777711840.5891616,0.0,0.0,0.05682169273495674,0.6955645680427551,0.05682169273495674,0.6955645680427551,False,True,False
1777711840.6903274,0.0,0.0,0.05682168900966644,0.6955646276473999,0.05682168900966644,0.6955646276473999,False,True,False
1777711840.792689,0.0,0.0,0.056805018335580826,0.6962465047836304,0.056805018335580826,0.6962465047836304,False,True,False
1777711840.8937988,0.0,0.0,0.056812308728694916,0.695697009563446,0.056812308728694916,0.695697009563446,False,True,False
1777711840.9951384,0.0,0.0,0.056812308728694916,0.695697009563446,0.056812308728694916,0.695697009563446,False,True,False
1777711841.096371,0.0,0.0,0.056838396936655045,0.6948585510253906,0.056838396936655045,0.6948585510253906,False,True,False
1777711841.1976397,0.0,0.0,0.05683840066194534,0.6948586106300354,0.05683840066194534,0.6948586106300354,False,True,False
1777711841.2981892,0.0,0.0,0.05674483999609947,0.6973296999931335,0.05674483999609947,0.6973296999931335,False,True,False
1777711841.3987026,0.0,0.0,0.05674483999609947,0.6973296999931335,0.05674483999609947,0.6973296999931335,False,True,False
1777711841.4992678,0.0,0.0,0.056760258972644806,0.6962897181510925,0.056760258972644806,0.6962897181510925,False,True,False
1777711841.600656,0.0,0.0,0.056760258972644806,0.6962897777557373,0.056760258972644806,0.6962897777557373,False,True,False
1777711841.7018332,0.0,0.0,0.05686566233634949,0.694503903388977,0.05686566233634949,0.694503903388977,False,True,False
1777711841.8023868,0.0,0.0,0.05686566233634949,0.694503903388977,0.05686566233634949,0.694503903388977,False,True,False
1777711841.9030175,0.0,0.0,0.05685184895992279,0.6942437291145325,0.05685184895992279,0.6942437291145325,False,True,False
1777711842.0036879,0.0,0.0,0.05685184895992279,0.6942437291145325,0.05685184895992279,0.6942437291145325,False,True,False
1777711842.1046355,0.0,0.0,0.056721579283475876,0.6967934966087341,0.056721579283475876,0.6967934966087341,False,True,False
1777711842.205415,0.0,0.0,0.05672157555818558,0.6967934370040894,0.05672157555818558,0.6967934370040894,False,True,False
1777711842.3079286,0.0,0.0,0.056733522564172745,0.6981953978538513,0.056733522564172745,0.6981953978538513,False,True,False
1777711842.4089706,0.0,0.0,0.056733522564172745,0.6981953978538513,0.056733522564172745,0.6981953978538513,False,True,False
1777711842.5102642,0.0,0.0,0.05692756175994873,0.692172110080719,0.05692756175994873,0.692172110080719,False,True,False
1777711842.610782,0.0,0.0,0.056927554309368134,0.692172110080719,0.056927554309368134,0.692172110080719,False,True,False
1777711842.7113414,0.0,0.0,0.05680989474058151,0.6967273354530334,0.05680989474058151,0.6967273354530334,False,True,False
1777711842.8125033,0.0,0.0,0.05680989474058151,0.6967273354530334,0.05680989474058151,0.6967273354530334,False,True,False
1777711842.9131052,0.0,0.0,0.056796595454216,0.69520503282547,0.056796595454216,0.69520503282547,False,True,False
