episode,stage_index,stage_name,goal_x,goal_y,goal_yaw,goal_mode,local_goal_dx,local_goal_dy,local_goal_dyaw,start_x,start_y,start_yaw,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,initial_DG,final_DG,min_DG,goal_progress,close_obstacle_steps,narrow_gap_steps,left_min_obstacle_distance,right_min_obstacle_distance,obstacle_exposure_met,rolling_obstacle_exposure_rate,eval_success_rate,eval_collision_rate,steps,rolling_success_rate,rolling_collision_rate,rolling_avg_steps,rolling_avg_reward,stage_status,actor_loss,critic_loss,alpha
59,2,hard_narrow_gap_forward,-1.1999314559873706,-0.37999787592506795,2.233161928486759e-06,random_local_offset,0.8,0.12,0.0,1.05,-1.25,1.57,1016.2754767569519,True,False,False,0.4809967559954469,0.4912976026535034,0.8089499366462675,0.3403892408127782,0.3403892408127782,0.46856069583348925,0,0,0.5470463633537292,0.6134430766105652,False,0.0,,,45,1.0,0.0,36.64,1014.5388718307461,running,-711.0170288085938,28.00995635986328,0.10678953677415848
60,2,hard_narrow_gap_forward,-1.3499309322436543,-0.6199981791790997,2.278282070811489e-06,random_local_offset,0.65,-0.12,0.0,0.55,-1.75,1.57,1014.1110074812548,True,False,False,0.3219909896938374,0.47316935658454895,0.6609841147864298,0.34020119317652053,0.34020119317652053,0.3207829216099093,1,0,0.6908467411994934,0.6952753067016602,False,0.0,,,30,1.0,0.0,36.68,1014.5731385181067,running,-720.7254028320312,32.16312789916992,0.10688164085149765
61,2,hard_narrow_gap_forward,-1.3499374505552548,-0.6199982919755036,2.211763973725878e-06,random_local_offset,0.65,-0.12,0.0,-0.55,-1.75,1.57,1013.1605628943626,True,False,False,0.314727161967346,0.4823913276195526,0.6609841147864298,0.3493591106496566,0.3493591106496566,0.31162500413677324,0,0,0.7001549601554871,0.6997566223144531,False,0.0,,,29,1.0,0.0,37.04,1014.673146582693,running,0.0,114.40926361083984,0.1065095067024231
62,2,hard_narrow_gap_forward,-1.34993361779007,-0.379998288013247,2.3005249158714204e-06,random_local_offset,0.65,0.12,0.0,-0.55,-1.75,1.57,1012.8551296489177,True,False,False,0.3346322999844694,0.48564186692237854,0.6609841147864297,0.34076895779974825,0.34076895779974825,0.32021515698668146,0,0,0.6566947102546692,0.6987618803977966,False,0.0,,,31,1.0,0.0,37.12,1014.6371695988729,running,-715.0368041992188,15.643416404724121,0.10714946687221527
63,2,hard_narrow_gap_forward,-1.1999336080485865,-0.37999791068979627,2.352270731332682e-06,random_local_offset,0.8,0.12,0.0,-0.55,1.75,-1.57,1015.7780139879769,True,False,False,0.47372759346318305,0.49041908979415894,0.8089499366462672,0.3464797567891299,0.3464797567891299,0.46247017985713734,0,0,0.5389420986175537,0.6128159761428833,False,0.0,,,44,1.0,0.0,37.12,1014.579899113712,running,-699.4874877929688,51.82923889160156,0.1073368638753891
64,2,hard_narrow_gap_forward,-1.4499333587597696,-0.4999984963051112,2.3584080622730097e-06,random_local_offset,0.55,0.0,0.0,-0.55,1.75,-1.57,1009.9084424669692,True,False,False,0.20221010164849715,0.4848376214504242,0.5500000000000002,0.3499915824944327,0.3499915824944327,0.20000841750556747,0,0,0.7713034152984619,0.8039988279342651,False,0.0,,,19,1.0,0.0,36.76,1014.4541274773196,running,0.0,18.56047821044922,0.10726945102214813
65,2,hard_narrow_gap_forward,-1.349930930054627,-0.6199981805012854,2.2787796535262708e-06,random_local_offset,0.65,-0.12,0.0,0.55,1.75,-1.57,1013.6622227076796,True,False,False,0.31747235349711267,0.4924679398536682,0.6609841147864297,0.344830439416539,0.344830439416539,0.3161536753698907,0,0,0.691366970539093,0.6961262226104736,False,0.0,,,29,1.0,0.0,36.76,1014.4654329838257,running,-701.3117065429688,20.297649383544922,0.10688813775777817
66,2,hard_narrow_gap_forward,-1.199930421674998,-0.49999798370588494,2.4711672963529134e-06,random_local_offset,0.8,0.0,0.0,1.05,1.25,-1.57,1016.5032380642986,True,False,False,0.46522238895525775,0.48038166761398315,0.8,0.3416629180780126,0.3416629180780126,0.45833708192198747,0,0,0.5765551328659058,0.592796802520752,False,0.0,,,44,1.0,0.0,36.76,1014.4585402189173,running,-695.058349609375,20.944210052490234,0.1067967414855957
67,2,hard_narrow_gap_forward,-1.1999304060132265,-0.6199979682225454,2.5057690931689244e-06,random_local_offset,0.8,-0.12,0.0,-0.55,1.75,-1.57,1016.6222035380534,True,False,False,0.46776776454964225,0.4849410057067871,0.8089499366462676,0.3449168172756634,0.3449168172756634,0.46403311937060415,0,0,0.5973744988441467,0.5828478932380676,False,0.0,,,43,1.0,0.0,36.76,1014.4827399781336,running,0.0,14.682785034179688,0.10599788278341293
68,2,hard_narrow_gap_forward,-1.199931495275483,-0.37999790774637315,2.1864259273735814e-06,random_local_offset,0.8,0.12,0.0,-0.15,-1.25,1.57,1015.894710874265,True,False,False,0.47640286936365867,0.4915994107723236,0.8089499366462674,0.3452271208096594,0.3452271208096594,0.46372281583660796,0,0,0.5359504222869873,0.5987169146537781,False,0.0,,,44,1.0,0.0,37.72,1014.7129039152612,running,0.0,15.483600616455078,0.10612080246210098
69,2,hard_narrow_gap_forward,-1.4499312155198372,-0.4999984791820722,2.1477412463050912e-06,random_local_offset,0.55,0.0,0.0,1.05,1.25,-1.57,1010.6650395662112,True,False,False,0.21244604564868766,0.4933834671974182,0.55,0.340157113267606,0.340157113267606,0.20984288673239404,0,0,0.7574787139892578,0.8065841197967529,False,0.0,,,20,1.0,0.0,36.68,1014.5199903676416,running,0.0,22.518123626708984,0.1058826595544815
70,2,hard_narrow_gap_forward,-1.1999309653968842,-0.6199979249557841,2.174218293252076e-06,random_local_offset,0.8,-0.12,0.0,-1.05,-1.25,1.57,1017.5707612412842,True,False,False,0.4708623728365664,0.4859672784805298,0.8089499366462672,0.33974303409789386,0.33974303409789386,0.4692069025483734,0,0,0.5892301797866821,0.5768902897834778,False,0.0,,,44,1.0,0.0,36.68,1014.5840626389981,running,0.0,12.690656661987305,0.10574405640363693
71,2,hard_narrow_gap_forward,-1.1999330681914016,-0.6199979124967111,2.355424075054352e-06,random_local_offset,0.8,-0.12,0.0,-0.55,1.75,-1.57,1017.1278538302188,True,False,False,0.46660622064339535,0.4863662123680115,0.8089499366462675,0.34404256971960484,0.34404256971960484,0.4649073669266626,0,0,0.5918616056442261,0.5893633365631104,False,0.0,,,44,1.0,0.0,36.68,1014.608470047711,running,0.0,24.437122344970703,0.10640627890825272
72,2,hard_narrow_gap_forward,-1.1999309348382472,-0.6199978882443486,2.211410863738903e-06,random_local_offset,0.8,-0.12,0.0,-0.15,1.25,-1.57,1017.0115804529204,True,False,False,0.46358667236001044,0.4845563769340515,0.8089499366462674,0.3471233108683206,0.3471233108683206,0.46182662577794675,0,0,0.5956625938415527,0.5744874477386475,False,0.0,,,44,1.0,0.0,36.64,1014.5993626807492,running,0.0,6.416177272796631,0.10588341951370239
73,2,hard_narrow_gap_forward,-1.3499333591434413,-0.4999983254393526,2.2534673342771775e-06,random_local_offset,0.65,0.0,0.0,1.05,-1.25,1.57,1013.3615907888961,True,False,False,0.3094641995647946,0.4892914593219757,0.65,0.34421477667112105,0.34421477667112105,0.305785223328879,0,0,0.6913466453552246,0.7169719338417053,False,0.0,,,30,1.0,0.0,36.0,1014.5084330511287,running,0.0,29.879789352416992,0.10560646653175354
74,2,hard_narrow_gap_forward,-1.199929959278501,-0.6199978974685577,2.321917839996653e-06,random_local_offset,0.8,-0.12,0.0,-0.55,-1.75,1.57,1016.7355440600187,True,False,False,0.46476502068933007,0.4919615387916565,0.8089499366462674,0.3466730732217762,0.3466730732217762,0.46227686342449115,0,0,0.5982388257980347,0.569720983505249,False,0.0,,,44,1.0,0.0,36.0,1014.5655592530421,running,0.0,25.845794677734375,0.10533910989761353
75,2,hard_narrow_gap_forward,-1.1999312335446244,-0.4999978328981364,2.2808519039055318e-06,random_local_offset,0.8,0.0,0.0,-1.05,-1.25,1.57,1016.5933094601129,True,False,False,0.46359682807818925,0.495595782995224,0.7999999999999999,0.34269183668663283,0.34269183668663283,0.4573081633133671,0,0,0.5850049257278442,0.5877217650413513,False,0.0,,,44,1.0,0.0,36.64,1014.729613103236,running,0.0,92.927001953125,0.10553168505430222
76,2,hard_narrow_gap_forward,-1.1999305551899142,-0.3799978689487825,2.3798482729000943e-06,random_local_offset,0.8,0.12,0.0,-1.05,1.25,-1.57,1016.0708172224506,True,False,False,0.47299907841813815,0.49081483483314514,0.8089499366462675,0.3469943227425792,0.3469943227425792,0.4619556139036883,0,0,0.5523307919502258,0.621994137763977,False,0.0,,,44,1.0,0.0,36.64,1014.7236362962464,running,0.0,13.666779518127441,0.10599876940250397
77,2,hard_narrow_gap_forward,-1.3499311944093773,-0.49999819018653247,2.2662739577725636e-06,random_local_offset,0.65,0.0,0.0,1.05,1.25,-1.57,1013.5160244970632,True,False,False,0.3078522675205365,0.4884638786315918,0.65,0.34492151099900337,0.34492151099900337,0.30507848900099666,0,0,0.6693424582481384,0.7249138355255127,False,0.0,,,30,1.0,0.0,36.68,1014.7506236470138,running,0.0,15.193106651306152,0.10638973861932755
78,2,hard_narrow_gap_forward,-1.1999309446267823,-0.6199978557685978,2.251590065634221e-06,random_local_offset,0.8,-0.12,0.0,0.55,-1.75,1.57,1016.8290011343537,True,False,False,0.46176885866305506,0.4849265217781067,0.8089499366462675,0.34918093123605953,0.34918093123605953,0.45976900541020793,0,0,0.5898337364196777,0.5914872288703918,False,0.0,,,44,1.0,0.0,37.2,1014.9213286608646,running,0.0,39.30913162231445,0.10790088027715683
79,2,hard_narrow_gap_forward,-1.349931210325601,-0.4999981869973849,2.2641696674527904e-06,random_local_offset,0.65,0.0,0.0,-1.05,1.25,-1.57,1012.6627938044523,True,False,False,0.3025692519167984,0.4803328812122345,0.65,0.3498088202134049,0.3498088202134049,0.3001911797865951,0,0,0.6868502497673035,0.7238216996192932,False,0.0,,,28,1.0,0.0,36.48,1014.7321179420687,running,0.0,53.49235534667969,0.10820543766021729
80,2,hard_narrow_gap_forward,-1.1999318356489344,-0.49999791256872134,2.638358339961104e-06,random_local_offset,0.8,0.0,0.0,-0.15,1.25,-1.57,1017.0118940059999,True,False,False,0.46202693485138085,0.49263879656791687,0.7999999999999999,0.3406319140142779,0.3406319140142779,0.45936808598572204,0,0,0.5537447333335876,0.6005165576934814,False,0.0,,,43,1.0,0.0,36.96,1014.8863850904625,running,-699.174560546875,41.943458557128906,0.10850819200277328
81,2,hard_narrow_gap_forward,-1.1999331671733258,-0.6199979013490831,2.3581573814749166e-06,random_local_offset,0.8,-0.12,0.0,1.05,1.25,-1.57,1016.9852904545517,True,False,False,0.4633785731092702,0.4910154938697815,0.8089499366462675,0.3470701619814446,0.3470701619814446,0.4618797746648229,0,0,0.5988402366638184,0.5770602822303772,False,0.0,,,43,1.0,0.0,37.4,1015.0593943751129,running,0.0,38.399627685546875,0.10904001444578171
82,2,hard_narrow_gap_forward,-1.3499303605488002,-0.3799982816673641,2.364182227973997e-06,random_local_offset,0.65,0.12,0.0,1.05,1.25,-1.57,1013.0225866125126,True,False,False,0.3281213614521767,0.48522406816482544,0.6609841147864298,0.34200084914544787,0.34200084914544787,0.31898326564098195,0,0,0.6485635638237,0.7085074782371521,False,0.0,,,31,1.0,0.0,37.4,1015.0745725997965,running,-702.1677856445312,22.779539108276367,0.10911582410335541
83,2,hard_narrow_gap_forward,-1.4499311967491821,-0.4999984228898464,2.2584863261687245e-06,random_local_offset,0.55,0.0,0.0,-0.55,1.75,-1.57,1010.0815881749985,True,False,False,0.20466236953814812,0.4910394251346588,0.5499999999999998,0.34768184369482397,0.34768184369482397,0.20231815630517586,0,0,0.7640964984893799,0.7932676672935486,False,0.0,,,19,1.0,0.0,36.4,1014.8006673490709,running,0.0,40.390602111816406,0.10879845917224884
84,2,hard_narrow_gap_forward,-1.199931484262983,-0.379997872269184,2.229173493799146e-06,random_local_offset,0.8,0.12,0.0,1.05,1.25,-1.57,1015.6661663393608,True,False,False,0.46751040084870205,0.4852215647697449,0.8089499366462674,0.34915250529163644,0.34915250529163644,0.4597974313546309,0,0,0.5486834049224854,0.6489303708076477,False,0.0,,,42,1.0,0.0,36.28,1014.7762949323671,running,0.0,179.85340881347656,0.10825353860855103
85,2,hard_narrow_gap_forward,-1.1999314685000175,-0.37999792510965896,2.1675585717219804e-06,random_local_offset,0.8,0.12,0.0,1.05,1.25,-1.57,1016.0748437528999,True,False,False,0.4768122122596638,0.49132198095321655,0.8089499366462676,0.3437737550890968,0.3437737550890968,0.4651761815571708,0,0,0.5298928618431091,0.6356715559959412,False,0.0,,,44,1.0,0.0,36.84,1014.854848383233,running,0.0,119.41635131835938,0.10870032012462616
86,2,hard_narrow_gap_forward,-1.199930917338238,-0.6199978588276283,2.2459802610840223e-06,random_local_offset,0.8,-0.12,0.0,-0.55,-1.75,1.57,1017.3072709099673,True,False,False,0.47198610401219954,0.4850941598415375,0.8089499366462675,0.3389732467913603,0.3389732467913603,0.46997668985490715,0,0,0.6042805314064026,0.5605283379554749,False,0.0,,,46,1.0,0.0,37.52,1015.0207167038571,running,0.0,36.97896194458008,0.10980646312236786
87,2,hard_narrow_gap_forward,-1.349937415929955,-0.3799982280784605,2.232567581603181e-06,random_local_offset,0.65,0.12,0.0,1.05,-1.25,1.57,1013.3561956460442,True,False,False,0.3312250696747774,0.48455703258514404,0.6609841147864297,0.3416484694697304,0.3416484694697304,0.31933564531669933,0,0,0.6626421809196472,0.70992112159729,False,0.0,,,32,1.0,0.0,37.56,1015.0407593437423,running,0.0,14.848474502563477,0.11067906022071838
88,2,hard_narrow_gap_forward,-1.1999315536826918,-0.379997903155335,2.1332638783089498e-06,random_local_offset,0.8,0.12,0.0,-0.15,1.25,-1.57,1016.2539844862077,True,False,False,0.47771657432850145,0.48432648181915283,0.8089499366462674,0.34501091499482395,0.34501091499482395,0.4639390216514434,0,0,0.5499498844146729,0.594552218914032,False,0.0,,,46,1.0,0.0,37.64,1015.0597981636716,running,0.0,17.515087127685547,0.10994250327348709
89,2,hard_narrow_gap_forward,-1.3499331752807249,-0.6199983185205573,2.261004433660846e-06,random_local_offset,0.65,-0.12,0.0,-1.05,-1.25,1.57,1014.5335957726651,True,False,False,0.3204033629969753,0.4885782301425934,0.6609841147864297,0.34125733093591587,0.34125733093591587,0.31972678385051384,0,0,0.6968621015548706,0.6876767873764038,False,0.0,,,32,1.0,0.0,38.16,1015.2448042958995,running,0.0,40.691993713378906,0.1095983237028122
90,2,hard_narrow_gap_forward,-1.349933357287781,-0.4999983145850066,2.2779909900710493e-06,random_local_offset,0.65,0.0,0.0,-1.05,1.25,-1.57,1013.7517068781825,True,False,False,0.3127051978795772,0.47684571146965027,0.65,0.33948340352350004,0.33948340352350004,0.3105165964765,1,0,0.6791264414787292,0.7165730595588684,False,0.0,,,29,1.0,0.0,38.16,1015.2483836627196,running,-700.1991577148438,20.220561981201172,0.10948753356933594
91,2,hard_narrow_gap_forward,-1.3499312184698815,-0.4999982367680898,2.1966899322050967e-06,random_local_offset,0.65,0.0,0.0,-1.05,-1.25,1.57,1012.8520156152706,True,False,False,0.3040964970015625,0.48026031255722046,0.6499999999999999,0.3496505370386986,0.3496505370386986,0.30034946296130133,0,0,0.6934186220169067,0.7071559429168701,False,0.0,,,28,1.0,0.0,37.52,1015.1023347647584,running,-707.4966430664062,11.495077133178711,0.1089075356721878
92,2,hard_narrow_gap_forward,-1.1999314954405156,-0.37999789944650497,2.2014448419460576e-06,random_local_offset,0.8,0.12,0.0,-0.55,-1.75,1.57,1015.3899385801041,True,False,False,0.47893907598834146,0.4794068932533264,0.8089499366462674,0.34904410686190135,0.34904410686190135,0.459905829784366,1,0,0.5595405101776123,0.630285382270813,False,0.0,,,44,1.0,0.0,37.56,1015.0530441664405,running,-706.64501953125,27.488361358642578,0.10899460315704346
93,2,hard_narrow_gap_forward,-1.1999309493308892,-0.6199978893963491,2.2127306671990697e-06,random_local_offset,0.8,-0.12,0.0,-0.15,-1.25,1.57,1017.3445497977989,True,False,False,0.4663800043881153,0.4776155650615692,0.8089499366462675,0.3438615327458675,0.3438615327458675,0.46508840390039996,1,0,0.5950772166252136,0.5623577833175659,False,0.0,,,45,1.0,0.0,37.6,1015.1110377233819,running,0.0,14.652074813842773,0.10870470106601715
94,2,hard_narrow_gap_forward,-1.349933062529021,-0.6199982869040557,2.3144859517137777e-06,random_local_offset,0.65,-0.12,0.0,-0.55,1.75,-1.57,1013.8572731130891,True,False,False,0.3165875490831957,0.48046746850013733,0.6609841147864296,0.3450923538427222,0.3450923538427222,0.3158917609437074,0,0,0.7001234889030457,0.7061315178871155,False,0.0,,,30,1.0,0.0,38.0,1015.2387270652569,running,0.0,15.800298690795898,0.10842649638652802
95,2,hard_narrow_gap_forward,-1.1999312153198445,-0.49999791344561245,2.1894363176946023e-06,random_local_offset,0.8,0.0,0.0,0.55,-1.75,1.57,1017.1184118575791,True,False,False,0.46236492688319103,0.49698764085769653,0.8000000000000002,0.3410905415646898,0.3410905415646898,0.45890945843531034,0,0,0.5761293172836304,0.5880047082901001,False,0.0,,,44,1.0,0.0,38.0,1015.2206330899087,running,0.0,24.83205223083496,0.1077691987156868
96,2,hard_narrow_gap_forward,-1.3499382917884244,-0.3799983537987907,2.1955364500493078e-06,random_local_offset,0.65,0.12,0.0,-0.15,1.25,-1.57,1012.5407718443776,True,False,False,0.3268626099289326,0.4909954369068146,0.6609841147864296,0.3482643161117799,0.3482643161117799,0.3127197986746497,0,0,0.6679154634475708,0.7031028270721436,False,0.0,,,32,1.0,0.0,37.52,1015.0371498104751,running,0.0,11.68427562713623,0.10735400766134262
97,2,hard_narrow_gap_forward,-1.3499302227249372,-0.4999981264411623,2.3226642070381966e-06,random_local_offset,0.65,0.0,0.0,1.05,1.25,-1.57,1012.8791378056284,True,False,False,0.31232560824545313,0.4839828610420227,0.6500000000000001,0.344482630566991,0.344482630566991,0.3055173694330091,0,0,0.6955476999282837,0.7150799036026001,False,0.0,,,29,1.0,0.0,36.92,1014.8718521045834,running,-726.135498046875,15.50733470916748,0.10723380744457245
98,2,hard_narrow_gap_forward,-1.1999312172843846,-0.4999978728290388,2.230236332154653e-06,random_local_offset,0.8,0.0,0.0,-1.05,1.25,-1.57,1016.28844760267,True,False,False,0.46345811927396774,0.4845465123653412,0.7999999999999999,0.3423704870250125,0.3423704870250125,0.45762951297498744,0,0,0.5856475234031677,0.5906321406364441,False,0.0,,,43,1.0,0.0,37.44,1014.9889263771344,running,0.0,12.81566047668457,0.10663624852895737
99,2,hard_narrow_gap_forward,-1.1999314683535816,-0.37999783392051534,2.274221944370126e-06,random_local_offset,0.8,0.12,0.0,1.05,1.25,-1.57,1015.7921890541361,True,False,False,0.4689306040079149,0.4927448034286499,0.8089499366462675,0.34971705303678174,0.34971705303678174,0.4592328836094857,0,0,0.5360138416290283,0.6141379475593567,False,0.0,,,44,1.0,0.0,37.44,1014.9511921768991,running,0.0,23.243947982788086,0.1069730892777443
100,2,hard_narrow_gap_forward,-1.3499317453270736,-0.4999982130880305,2.4691361077219135e-06,random_local_offset,0.65,0.0,0.0,-0.15,-1.25,1.57,1012.7708173694308,True,False,False,0.30581219010060295,0.4857398569583893,0.65,0.3477408167617903,0.3477408167617903,0.3022591832382097,0,0,0.6783873438835144,0.7282203435897827,False,0.0,,,28,1.0,0.0,36.8,1014.7982924932717,running,0.0,89.70710754394531,0.10717783123254776
101,2,hard_narrow_gap_forward,-1.1999309191037173,-0.6199978745215348,2.2339426421144094e-06,random_local_offset,0.8,-0.12,0.0,1.05,1.25,-1.57,1017.4052991946925,True,False,False,0.46972753668196476,0.4814850687980652,0.8089499366462675,0.34127997232044627,0.34127997232044627,0.4676699643258212,0,0,0.5913187861442566,0.5716400742530823,False,0.0,,,44,1.0,0.0,36.8,1014.8516717721612,running,0.0,14.715150833129883,0.10712938755750656
102,2,hard_narrow_gap_forward,-1.3499309415742102,-0.49999842058310323,2.4652731612467037e-06,random_local_offset,0.65,0.0,0.0,-0.15,1.25,-1.57,1013.6773363847673,True,False,False,0.31210894315721033,0.49175599217414856,0.65,0.34199546337142706,0.34199546337142706,0.30800453662857297,0,0,0.6662523746490479,0.7152515649795532,False,0.0,,,31,1.0,0.0,36.84,1014.8581242476695,running,-703.114990234375,37.46868896484375,0.10683432966470718
103,2,hard_narrow_gap_forward,-1.3499315102349994,-0.3799977959073616,2.246044410988315e-06,random_local_offset,0.65,0.12,0.0,1.05,1.25,-1.57,1012.6582821420615,True,False,False,0.321952406141926,0.4800906181335449,0.6609841147864297,0.34868188791741656,0.34868188791741656,0.31230222686901316,0,0,0.6728411912918091,0.7122592329978943,False,0.0,,,30,1.0,0.0,36.28,1014.6912954879778,running,-686.1983642578125,12.385034561157227,0.10754217207431793
104,2,hard_narrow_gap_forward,-1.4499312127622797,-0.4999984451258574,2.217957313552917e-06,random_local_offset,0.55,0.0,0.0,1.05,-1.25,1.57,1010.2609980413652,True,False,False,0.20855187817100015,0.4838893711566925,0.5500000000000002,0.3441270001367195,0.3441270001367195,0.20587299986328067,0,0,0.7550875544548035,0.7992305755615234,False,0.0,,,20,1.0,0.0,35.96,1014.5952236574543,running,-740.2965087890625,15.723095893859863,0.10771334916353226
105,2,hard_narrow_gap_forward,-1.3499309622501978,-0.619998229403954,2.193581553099022e-06,random_local_offset,0.65,-0.12,0.0,-0.55,1.75,-1.57,1013.6240970540754,True,False,False,0.31686913146703527,0.4811951816082001,0.6609841147864298,0.34551986442885674,0.34551986442885674,0.3154642503575731,0,0,0.7068073153495789,0.6890782117843628,False,0.0,,,30,1.0,0.0,35.44,1014.4597117793772,running,-695.8300170898438,10.201669692993164,0.10766364634037018
106,2,hard_narrow_gap_forward,-1.4499312152255375,-0.4999984717194133,2.1556104543637204e-06,random_local_offset,0.55,0.0,0.0,-0.15,1.25,-1.57,1010.415984606772,True,False,False,0.20834238420688372,0.4788222014904022,0.55,0.34345587310712666,0.34345587310712666,0.20654412689287338,1,0,0.7535122036933899,0.8066977858543396,False,0.0,,,20,1.0,0.0,34.52,1014.196939545466,running,-706.8186645507812,7.898901462554932,0.10784479230642319
107,2,hard_narrow_gap_forward,-1.1999313106351934,-0.49999793942615556,2.0903413561051585e-06,random_local_offset,0.8,0.0,0.0,-0.55,-1.75,1.57,1016.86055164975,True,False,False,0.465835388263175,0.4814564287662506,0.8000000000000002,0.3390963824823746,0.3390963824823746,0.46090361751762554,0,0,0.5773996710777283,0.5964409708976746,False,0.0,,,45,1.0,0.0,35.08,1014.3504581469556,running,0.0,14.921268463134766,0.10774381458759308
108,2,hard_narrow_gap_forward,-1.199930998877174,-0.6199979284753511,2.176833579443284e-06,random_local_offset,0.8,-0.12,0.0,-0.55,-1.75,1.57,1016.5536829409702,True,False,False,0.46161355998845055,0.4849749505519867,0.8089499366462676,0.34983636157782494,0.34983636157782494,0.45911357506844264,0,0,0.6061735153198242,0.5656068325042725,False,0.0,,,43,1.0,0.0,36.04,1014.6093419375945,running,-722.7246704101562,103.70245361328125,0.10708411782979965
109,2,hard_narrow_gap_forward,-1.3499309560331982,-0.6199982154568798,2.205821647108279e-06,random_local_offset,0.65,-0.12,0.0,-1.05,1.25,-1.57,1013.6226139492873,True,False,False,0.3152095659681486,0.48752743005752563,0.6609841147864297,0.3474134231496431,0.3474134231496431,0.31357069163678664,0,0,0.6887428760528564,0.6867034435272217,False,0.0,,,30,1.0,0.0,35.56,1014.5275998419916,running,-725.6646118164062,45.65459060668945,0.10775123536586761
110,2,hard_narrow_gap_forward,-1.4499301768079969,-0.4999985684037538,2.5107534924867547e-06,random_local_offset,0.55,0.0,0.0,0.55,1.75,-1.57,1010.0707309597608,True,False,False,0.20423091585763803,0.48347073793411255,0.5500000000000002,0.34850734286147184,0.34850734286147184,0.20149265713852832,0,0,0.7580373287200928,0.7794039249420166,False,0.0,,,20,1.0,0.0,34.6,1014.2874353302659,running,-726.460693359375,31.075288772583008,0.10747934877872467
111,2,hard_narrow_gap_forward,-1.4499312060221397,-0.49999840975476295,2.27591517978811e-06,random_local_offset,0.55,0.0,0.0,0.55,-1.75,1.57,1010.1343379304858,True,False,False,0.20736123594568479,0.4828437864780426,0.55,0.3461803378213375,0.3461803378213375,0.20381966217866254,0,0,0.7710933089256287,0.7906422019004822,False,0.0,,,20,1.0,0.0,33.56,1014.0005180110867,running,-690.8292236328125,62.195106506347656,0.10721984505653381
112,2,hard_narrow_gap_forward,-1.3499309284799563,-0.619998171001843,2.2861126138970523e-06,random_local_offset,0.65,-0.12,0.0,0.55,1.75,-1.57,1013.4533605790311,True,False,False,0.3127726673040131,0.489498496055603,0.6609841147864297,0.34893582954030855,0.34893582954030855,0.31204828524612116,0,0,0.6889477372169495,0.7185951471328735,False,0.0,,,29,1.0,0.0,33.44,1014.004404608406,running,0.0,23.548786163330078,0.10727491974830627
113,2,hard_narrow_gap_forward,-1.1999312242114188,-0.49999793438398504,2.1626110477851964e-06,random_local_offset,0.8,0.0,0.0,1.05,-1.25,1.57,1016.9474520965279,True,False,False,0.4641439351291396,0.4863137900829315,0.8,0.3397808074512241,0.3397808074512241,0.46021919254877597,0,0,0.5675519704818726,0.5938079953193665,False,0.0,,,44,1.0,0.0,33.36,1014.0321433128189,running,0.0,19.749916076660156,0.10821709781885147
114,2,hard_narrow_gap_forward,-1.349930972804952,-0.6199982283773519,2.1945663216700143e-06,random_local_offset,0.65,-0.12,0.0,-0.55,1.75,-1.57,1013.4133759582586,True,False,False,0.31567966956578486,0.48278021812438965,0.6609841147864296,0.3468510770195968,0.3468510770195968,0.3141330377668328,0,0,0.6851570010185242,0.6940747499465942,False,0.0,,,30,1.0,0.0,33.28,1013.9873345202427,running,0.0,36.77228927612305,0.10856954753398895
115,2,hard_narrow_gap_forward,-1.3499314558658317,-0.37999820471739676,2.2331981795242794e-06,random_local_offset,0.65,0.12,0.0,-0.55,1.75,-1.57,1013.2168336413966,True,False,False,0.3197250090807018,0.4875592291355133,0.6609841147864296,0.34792241589162654,0.34792241589162654,0.31306169889480306,0,0,0.6614674925804138,0.7045080065727234,False,0.0,,,31,1.0,0.0,33.36,1013.9659395907713,running,-747.7920532226562,49.31114196777344,0.10877485573291779
116,2,hard_narrow_gap_forward,-1.199930951221805,-0.6199979260497559,2.1643032260926195e-06,random_local_offset,0.8,-0.12,0.0,0.55,-1.75,1.57,1017.1704717631275,True,False,False,0.47111061563968815,0.48558309674263,0.8089499366462675,0.34045873382423353,0.34045873382423353,0.46849120282203394,0,0,0.6015353202819824,0.5741029977798462,False,0.0,,,45,1.0,0.0,34.04,1014.1386778366857,running,0.0,12.775688171386719,0.10823289304971695
117,2,hard_narrow_gap_forward,-1.199931486035834,-0.37999785497800054,2.243944196231835e-06,random_local_offset,0.8,0.12,0.0,-0.55,-1.75,1.57,1015.9794776616296,True,False,False,0.4770104129194607,0.4869993329048157,0.8089499366462672,0.34539831760031187,0.34539831760031187,0.4635516190459554,0,0,0.5521355271339417,0.6088517904281616,False,0.0,,,44,1.0,0.0,34.04,1014.1622593999468,running,0.0,15.450624465942383,0.10772346705198288
118,2,hard_narrow_gap_forward,-1.4499312262087831,-0.4999984716439801,2.149733253433395e-06,random_local_offset,0.55,0.0,0.0,1.05,1.25,-1.57,1010.4606848252672,True,False,False,0.21232977424501107,0.4877411723136902,0.5500000000000002,0.34045071496759727,0.34045071496759727,0.2095492850324029,0,0,0.7518690824508667,0.7857103943824768,False,0.0,,,20,1.0,0.0,33.04,1013.8869048010455,running,0.0,22.732994079589844,0.10750628262758255
