episode,episode_reward,success,collision,timeout,path_length,min_obstacle_distance,steps,actor_loss,critic_loss,alpha
270,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,456.83746337890625,0.6369156837463379
271,-800.0,False,True,False,0.0,0.11999999731779099,1,646.134521484375,520.8711547851562,0.6365411877632141
272,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,467.96282958984375,0.6365411877632141
273,-800.0,False,True,False,0.0,0.11999999731779099,1,645.1021118164062,446.24493408203125,0.6361610889434814
274,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,736.012451171875,0.6361610889434814
275,-800.0,False,True,False,0.0,0.11999999731779099,1,648.287109375,733.6371459960938,0.6357743740081787
276,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,162.09323120117188,0.6357743740081787
277,-800.0,False,True,False,0.0,0.11999999731779099,1,635.2279663085938,800.8363647460938,0.6353825330734253
278,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,807.5069580078125,0.6353825330734253
279,-800.0,False,True,False,0.0,0.11999999731779099,1,642.5234985351562,948.8759155273438,0.634991466999054
280,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,701.2307739257812,0.634991466999054
281,-800.0,False,True,False,0.0,0.11999999731779099,1,659.34423828125,635.1669311523438,0.6345978379249573
282,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,786.205078125,0.6345978379249573
283,-800.0,False,True,False,0.0,0.11999999731779099,1,646.9003295898438,845.9603881835938,0.6342079639434814
284,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1052.75146484375,0.6342079639434814
285,-800.0,False,True,False,0.0,0.11999999731779099,1,651.320556640625,565.185791015625,0.6338213086128235
286,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,753.528076171875,0.6338213086128235
287,-800.0,False,True,False,0.0,0.11999999731779099,1,651.3157958984375,616.5125732421875,0.6334419250488281
288,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,481.4849548339844,0.6334419250488281
289,-800.0,False,True,False,0.0,0.11999999731779099,1,638.9089965820312,277.0072021484375,0.633063018321991
290,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,783.4403076171875,0.633063018321991
291,-800.0,False,True,False,0.0,0.11999999731779099,1,658.44287109375,601.461669921875,0.6326838731765747
292,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1207.6611328125,0.6326838731765747
293,-800.0,False,True,False,0.0,0.11999999731779099,1,643.4953002929688,855.395263671875,0.6323036551475525
294,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,600.974609375,0.6323036551475525
295,-800.0,False,True,False,0.0,0.11999999731779099,1,663.2645263671875,158.19635009765625,0.6319271922111511
296,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,573.9703369140625,0.6319271922111511
297,-800.0,False,True,False,0.0,0.11999999731779099,1,650.6192016601562,675.712890625,0.631546676158905
298,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,469.038818359375,0.631546676158905
299,-800.0,False,True,False,0.0,0.11999999731779099,1,648.25830078125,941.2283325195312,0.6311635375022888
300,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,392.3376159667969,0.6311635375022888
301,-800.0,False,True,False,0.0,0.11999999731779099,1,651.1071166992188,1034.04833984375,0.6307756900787354
302,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,565.9039306640625,0.6307756900787354
303,-800.0,False,True,False,0.0,0.11999999731779099,1,653.2725219726562,472.0666198730469,0.6303812265396118
304,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,743.8751220703125,0.6303812265396118
305,-800.0,False,True,False,0.0,0.11999999731779099,1,665.6056518554688,396.88543701171875,0.6299800872802734
306,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,705.0,0.6299800872802734
307,-800.0,False,True,False,0.0,0.11999999731779099,1,651.0723266601562,657.8847045898438,0.6295750141143799
308,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,821.714111328125,0.6295750141143799
309,-800.0,False,True,False,0.0,0.11999999731779099,1,643.1484985351562,555.6491088867188,0.6291672587394714
310,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,796.335205078125,0.6291672587394714
311,-800.0,False,True,False,0.0,0.11999999731779099,1,663.9232177734375,856.3046875,0.6287548542022705
312,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,657.4693603515625,0.6287548542022705
313,-800.0,False,True,False,0.0,0.11999999731779099,1,634.8207397460938,663.8316650390625,0.6283404231071472
314,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,553.9093017578125,0.6283404231071472
315,-800.0,False,True,False,0.0,0.11999999731779099,1,643.02734375,572.1185302734375,0.6279253363609314
316,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,104.29121398925781,0.6279253363609314
317,-800.0,False,True,False,0.0,0.11999999731779099,1,658.836181640625,587.9923095703125,0.6275091171264648
318,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,671.5772705078125,0.6275091171264648
319,-800.0,False,True,False,0.0,0.11999999731779099,1,642.0394287109375,504.6285400390625,0.6270930171012878
320,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,645.6986694335938,0.6270930171012878
321,-800.0,False,True,False,0.0,0.11999999731779099,1,651.053955078125,623.26416015625,0.6266722679138184
322,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,610.2305297851562,0.6266722679138184
323,-800.0,False,True,False,0.0,0.11999999731779099,1,655.2210083007812,645.2174072265625,0.6262504458427429
324,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,613.362060546875,0.6262504458427429
325,-800.0,False,True,False,0.0,0.11999999731779099,1,637.094482421875,571.8626098632812,0.6258296370506287
326,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,1168.0576171875,0.6258296370506287
327,-800.0,False,True,False,0.0,0.11999999731779099,1,660.191650390625,447.47479248046875,0.6254080533981323
328,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,444.5986328125,0.6254080533981323
329,-800.0,False,True,False,0.0,0.11999999731779099,1,642.9429931640625,516.5230712890625,0.6249855160713196
330,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,420.5680236816406,0.6249855160713196
331,-800.0,False,True,False,0.0,0.11999999731779099,1,649.0925903320312,845.6649780273438,0.6245612502098083
332,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,401.6701965332031,0.6245612502098083
333,-800.0,False,True,False,0.0,0.11999999731779099,1,650.5557250976562,693.030517578125,0.6241335868835449
334,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,532.4690551757812,0.6241335868835449
335,-800.0,False,True,False,0.0,0.11999999731779099,1,633.727294921875,466.1484680175781,0.6237027645111084
336,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,558.96875,0.6237027645111084
337,-800.0,False,True,False,0.0,0.11999999731779099,1,657.62109375,454.41192626953125,0.6232687830924988
338,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,461.68115234375,0.6232687830924988
339,-800.0,False,True,False,0.0,0.11999999731779099,1,651.1884765625,442.9051208496094,0.622833251953125
340,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,555.209716796875,0.622833251953125
341,-800.0,False,True,False,0.0,0.11999999731779099,1,648.697998046875,490.64495849609375,0.6223955750465393
342,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,221.6439208984375,0.6223955750465393
343,-800.0,False,True,False,0.0,0.11999999731779099,1,656.5817260742188,560.6219482421875,0.6219565868377686
344,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,235.22891235351562,0.6219565868377686
345,-800.0,False,True,False,0.0,0.11999999731779099,1,649.6676635742188,243.1640625,0.6215158104896545
346,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,369.2626953125,0.6215158104896545
347,-800.0,False,True,False,0.0,0.11999999731779099,1,657.3981323242188,693.2337646484375,0.621076226234436
348,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,293.39849853515625,0.621076226234436
349,-800.0,False,True,False,0.0,0.11999999731779099,1,659.9035034179688,412.81109619140625,0.6206393837928772
350,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,390.0025939941406,0.6206393837928772
351,-800.0,False,True,False,0.0,0.11999999731779099,1,650.6209106445312,506.95123291015625,0.6202066540718079
352,-884.7755634631147,False,True,False,0.022520533616925756,0.11999999731779099,18,659.2041625976562,461.9009094238281,0.6163981556892395
353,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,473.34698486328125,0.6163981556892395
354,-800.0,False,True,False,0.0,0.11999999731779099,1,659.5618896484375,553.7506103515625,0.6159751415252686
355,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,462.24554443359375,0.6159751415252686
356,-800.0,False,True,False,0.0,0.11999999731779099,1,660.0975952148438,475.76007080078125,0.6155509948730469
357,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,506.470458984375,0.6155509948730469
358,-800.0,False,True,False,0.0,0.11999999731779099,1,650.3209228515625,375.03411865234375,0.61512690782547
359,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,390.6503601074219,0.61512690782547
360,-800.0,False,True,False,0.0,0.11999999731779099,1,661.037109375,395.7325439453125,0.6147053241729736
361,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,484.57928466796875,0.6147053241729736
362,-800.0,False,True,False,0.0,0.11999999731779099,1,646.0735473632812,545.7972412109375,0.6142867803573608
363,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,421.484375,0.6142867803573608
364,-800.0,False,True,False,0.0,0.11999999731779099,1,658.400390625,567.900390625,0.6138692498207092
365,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,481.16461181640625,0.6138692498207092
366,-800.0,False,True,False,0.0,0.11999999731779099,1,659.75634765625,289.7286376953125,0.6134527325630188
367,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,418.70501708984375,0.6134527325630188
368,-800.0,False,True,False,0.0,0.11999999731779099,1,645.6329345703125,391.4547119140625,0.6130400896072388
369,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,358.4497375488281,0.6130400896072388
370,-800.0,False,True,False,0.0,0.11999999731779099,1,655.7109985351562,490.00201416015625,0.6126302480697632
371,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,441.8376770019531,0.6126302480697632
372,-800.0,False,True,False,0.0,0.11999999731779099,1,653.07373046875,337.37554931640625,0.612218976020813
373,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,111.340576171875,0.612218976020813
374,-800.0,False,True,False,0.0,0.11999999731779099,1,654.624267578125,529.8472900390625,0.6118113398551941
375,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,573.3161010742188,0.6118113398551941
376,-800.0,False,True,False,0.0,0.11999999731779099,1,641.1857299804688,407.02935791015625,0.6114082932472229
377,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,400.99237060546875,0.6114082932472229
378,-800.0,False,True,False,0.0,0.11999999731779099,1,654.6886596679688,706.99169921875,0.6110103130340576
379,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,567.0922241210938,0.6110103130340576
380,-800.0,False,True,False,0.0,0.11999999731779099,1,654.2999877929688,398.578125,0.6106189489364624
381,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,411.8128662109375,0.6106189489364624
382,-800.0,False,True,False,0.0,0.11999999731779099,1,651.3760375976562,701.14013671875,0.6102296113967896
383,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,261.8363952636719,0.6102296113967896
384,-800.0,False,True,False,0.0,0.11999999731779099,1,660.4832153320312,343.90576171875,0.6098405122756958
385,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,594.0840454101562,0.6098405122756958
386,-800.0,False,True,False,0.0,0.11999999731779099,1,649.0263671875,414.87615966796875,0.6094503402709961
387,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,616.2095947265625,0.6094503402709961
388,-800.0,False,True,False,0.0,0.11999999731779099,1,656.7234497070312,441.1704406738281,0.6090589761734009
389,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,521.256591796875,0.6090589761734009
390,-800.0,False,True,False,0.0,0.11999999731779099,1,645.136474609375,464.57476806640625,0.6086640357971191
391,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,365.56903076171875,0.6086640357971191
392,-800.0,False,True,False,0.0,0.11999999731779099,1,648.0460815429688,384.86102294921875,0.6082679033279419
393,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,425.51837158203125,0.6082679033279419
394,-800.0,False,True,False,0.0,0.11999999731779099,1,650.2244873046875,311.0478820800781,0.607870876789093
395,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,436.6405029296875,0.607870876789093
396,-800.0,False,True,False,0.0,0.11999999731779099,1,647.4136962890625,173.9166259765625,0.6074721813201904
397,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,517.6007080078125,0.6074721813201904
398,-800.0,False,True,False,0.0,0.11999999731779099,1,646.9720458984375,646.2691650390625,0.6070718169212341
399,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,465.6309814453125,0.6070718169212341
400,-800.0,False,True,False,0.0,0.11999999731779099,1,638.0294799804688,638.9183349609375,0.6066725254058838
401,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,387.82513427734375,0.6066725254058838
402,-800.0,False,True,False,0.0,0.11999999731779099,1,653.2285766601562,483.7030029296875,0.6062761545181274
403,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,462.6387939453125,0.6062761545181274
404,-800.0,False,True,False,0.0,0.11999999731779099,1,660.093505859375,520.0126953125,0.6058843731880188
405,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,380.2517395019531,0.6058843731880188
406,-800.0,False,True,False,0.0,0.11999999731779099,1,638.9620971679688,394.8164367675781,0.605496346950531
407,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,571.6220703125,0.605496346950531
408,-875.0950208736149,False,True,False,0.029402306964501898,0.11999999731779099,16,0.0,444.48480224609375,0.6024861335754395
409,-800.0,False,True,False,0.0,0.11999999731779099,1,658.4558715820312,527.6748046875,0.602099597454071
410,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,465.813232421875,0.602099597454071
411,-800.0,False,True,False,0.0,0.11999999731779099,1,647.6638793945312,357.8951416015625,0.6017159819602966
412,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,661.1532592773438,0.6017159819602966
413,-800.0,False,True,False,0.0,0.11999999731779099,1,661.5800170898438,376.67303466796875,0.6013296842575073
414,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,500.6352844238281,0.6013296842575073
415,-800.0,False,True,False,0.0,0.11999999731779099,1,656.546875,356.60577392578125,0.6009383797645569
416,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,240.18338012695312,0.6009383797645569
417,-800.0,False,True,False,0.0,0.11999999731779099,1,649.0597534179688,648.7282104492188,0.6005468368530273
418,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,288.7639465332031,0.6005468368530273
419,-800.0,False,True,False,0.0,0.11999999731779099,1,664.1143798828125,348.00079345703125,0.600156843662262
420,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,383.91259765625,0.600156843662262
421,-800.0,False,True,False,0.0,0.11999999731779099,1,653.2354125976562,455.1240234375,0.5997707843780518
422,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,283.857666015625,0.5997707843780518
423,-800.0,False,True,False,0.0,0.11999999731779099,1,658.6612548828125,248.72470092773438,0.5993871092796326
424,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,448.4171447753906,0.5993871092796326
425,-800.0,False,True,False,0.0,0.11999999731779099,1,668.1441650390625,336.21160888671875,0.5990055203437805
426,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,256.2318420410156,0.5990055203437805
427,-800.0,False,True,False,0.0,0.11999999731779099,1,649.9029541015625,498.28826904296875,0.5986315011978149
428,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,416.4283142089844,0.5986315011978149
429,-800.0,False,True,False,0.0,0.11999999731779099,1,653.044677734375,693.9544067382812,0.5982644557952881
430,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,583.0814208984375,0.5982644557952881
431,-800.0,False,True,False,0.0,0.11999999731779099,1,656.9542236328125,496.17333984375,0.5978978276252747
432,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,434.993408203125,0.5978978276252747
433,-800.0,False,True,False,0.0,0.11999999731779099,1,659.0825805664062,474.99005126953125,0.5975324511528015
434,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,460.03302001953125,0.5975324511528015
435,-800.0,False,True,False,0.0,0.11999999731779099,1,662.3847045898438,457.03009033203125,0.5971699953079224
436,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,427.4252014160156,0.5971699953079224
437,-800.0,False,True,False,0.0,0.11999999731779099,1,654.625244140625,348.36944580078125,0.5968104004859924
438,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,704.0714111328125,0.5968104004859924
439,-800.0,False,True,False,0.0,0.11999999731779099,1,665.3630981445312,467.10552978515625,0.5964484214782715
440,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,389.773193359375,0.5964484214782715
441,-800.0,False,True,False,0.0,0.11999999731779099,1,659.6400756835938,181.72320556640625,0.5960826277732849
442,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,505.70703125,0.5960826277732849
443,-800.0,False,True,False,0.0,0.11999999731779099,1,653.8662719726562,553.5408325195312,0.5957150459289551
444,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,408.4230041503906,0.5957150459289551
445,-800.0,False,True,False,0.0,0.11999999731779099,1,663.4140014648438,331.302734375,0.5953424572944641
446,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,423.2826843261719,0.5953424572944641
447,-800.0,False,True,False,0.0,0.11999999731779099,1,658.4295043945312,628.662841796875,0.594966471195221
448,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,417.9072265625,0.594966471195221
449,-800.0,False,True,False,0.0,0.11999999731779099,1,655.8157958984375,432.84747314453125,0.5945860743522644
450,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,539.0186767578125,0.5945860743522644
451,-800.0,False,True,False,0.0,0.11999999731779099,1,671.21484375,768.915771484375,0.594201922416687
452,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,428.1293029785156,0.594201922416687
453,-800.0,False,True,False,0.0,0.11999999731779099,1,655.6978759765625,403.79888916015625,0.5938165187835693
454,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,230.88543701171875,0.5938165187835693
455,-800.0,False,True,False,0.0,0.11999999731779099,1,660.6528930664062,632.4718017578125,0.5934362411499023
456,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,638.31494140625,0.5934362411499023
457,-800.0,False,True,False,0.0,0.11999999731779099,1,660.7538452148438,532.342041015625,0.5930584669113159
458,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,482.0211181640625,0.5930584669113159
459,-800.0,False,True,False,0.0,0.11999999731779099,1,659.5615844726562,603.6591796875,0.5926859974861145
460,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,204.47381591796875,0.5926859974861145
461,-800.0,False,True,False,0.0,0.11999999731779099,1,665.831787109375,434.59698486328125,0.5923205018043518
462,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,826.949951171875,0.5923205018043518
463,-800.0,False,True,False,0.0,0.11999999731779099,1,663.2820434570312,559.78662109375,0.5919546484947205
464,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,370.85601806640625,0.5919546484947205
465,-800.0,False,True,False,0.0,0.11999999731779099,1,664.1448974609375,809.9697265625,0.591593325138092
466,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,493.02880859375,0.591593325138092
467,-800.0,False,True,False,0.0,0.11999999731779099,1,655.8202514648438,493.146240234375,0.5912343263626099
468,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,493.236083984375,0.5912343263626099
469,-800.0,False,True,False,0.0,0.11999999731779099,1,658.033935546875,678.01171875,0.5908740162849426
470,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,553.6217041015625,0.5908740162849426
471,-800.0,False,True,False,0.0,0.11999999731779099,1,658.1349487304688,635.5935668945312,0.5905150771141052
472,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,382.87237548828125,0.5905150771141052
473,-800.0,False,True,False,0.0,0.11999999731779099,1,655.7847900390625,612.3734130859375,0.5901561975479126
474,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,248.14598083496094,0.5901561975479126
475,-800.0,False,True,False,0.0,0.11999999731779099,1,666.82470703125,474.24169921875,0.5897948741912842
476,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,475.7499694824219,0.5897948741912842
477,-800.0,False,True,False,0.0,0.11999999731779099,1,651.939208984375,387.437744140625,0.5894307494163513
478,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,181.14617919921875,0.5894307494163513
479,-800.0,False,True,False,0.0,0.11999999731779099,1,655.8443603515625,271.9559326171875,0.589063823223114
480,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,273.305908203125,0.589063823223114
481,-800.0,False,True,False,0.0,0.11999999731779099,1,660.9003295898438,628.1080322265625,0.5886927247047424
482,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,452.22784423828125,0.5886927247047424
483,-800.0,False,True,False,0.0,0.11999999731779099,1,663.0078125,367.6352844238281,0.5883198380470276
484,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,595.5283203125,0.5883198380470276
485,-800.0,False,True,False,0.0,0.11999999731779099,1,650.37158203125,507.66552734375,0.5879483819007874
486,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,446.52923583984375,0.5879483819007874
487,-800.0,False,True,False,0.0,0.11999999731779099,1,663.7293701171875,677.7044067382812,0.5875773429870605
488,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,371.00506591796875,0.5875773429870605
489,-800.0,False,True,False,0.0,0.11999999731779099,1,653.4246826171875,197.85467529296875,0.587206244468689
490,-840.0026659652306,False,True,False,0.040205490354762,0.11999999731779099,9,0.0,645.5733032226562,0.5857592225074768
491,-800.0,False,True,False,0.0,0.11999999731779099,1,669.5175170898438,646.26904296875,0.5854059457778931
492,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,184.62054443359375,0.5854059457778931
493,-800.0,False,True,False,0.0,0.11999999731779099,1,649.2137451171875,582.1542358398438,0.5850553512573242
494,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,362.4549560546875,0.5850553512573242
495,-800.0,False,True,False,0.0,0.11999999731779099,1,653.9407958984375,502.0068359375,0.5847094058990479
496,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,364.10760498046875,0.5847094058990479
497,-800.0,False,True,False,0.0,0.11999999731779099,1,659.4818115234375,675.0852661132812,0.5843644142150879
498,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,374.6302490234375,0.5843644142150879
499,-800.0,False,True,False,0.0,0.11999999731779099,1,648.9132690429688,508.0865783691406,0.5840157270431519
500,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,460.78167724609375,0.5840157270431519
501,-800.0,False,True,False,0.0,0.11999999731779099,1,659.200927734375,317.3594970703125,0.5836690068244934
502,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,527.1404418945312,0.5836690068244934
503,-800.0,False,True,False,0.0,0.11999999731779099,1,649.422607421875,143.79779052734375,0.5833205580711365
504,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,553.7373046875,0.5833205580711365
505,-800.0,False,True,False,0.0,0.11999999731779099,1,652.0436401367188,577.9637451171875,0.5829684138298035
506,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,430.8392333984375,0.5829684138298035
507,-800.0,False,True,False,0.0,0.11999999731779099,1,664.3323974609375,195.52651977539062,0.5826138257980347
508,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,436.283935546875,0.5826138257980347
509,-800.0,False,True,False,0.0,0.11999999731779099,1,650.4955444335938,368.27783203125,0.582254946231842
510,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,275.5932922363281,0.582254946231842
511,-800.0,False,True,False,0.0,0.11999999731779099,1,659.816650390625,243.29818725585938,0.5818964242935181
512,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,783.7159423828125,0.5818964242935181
513,-800.0,False,True,False,0.0,0.11999999731779099,1,661.3538208007812,494.48065185546875,0.5815351009368896
514,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,731.871826171875,0.5815351009368896
515,-800.0,False,True,False,0.0,0.11999999731779099,1,669.4855346679688,385.83514404296875,0.581171989440918
516,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,497.5361022949219,0.581171989440918
517,-800.0,False,True,False,0.0,0.11999999731779099,1,652.4561767578125,597.2618408203125,0.5808152556419373
518,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,492.73687744140625,0.5808152556419373
519,-800.0,False,True,False,0.0,0.11999999731779099,1,668.060546875,289.8377685546875,0.5804615616798401
520,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,364.8121643066406,0.5804615616798401
521,-800.0,False,True,False,0.0,0.11999999731779099,1,674.6827392578125,435.2177734375,0.5801136493682861
522,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,366.4236755371094,0.5801136493682861
523,-800.0,False,True,False,0.0,0.11999999731779099,1,657.96435546875,542.3975830078125,0.5797682404518127
524,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,337.23419189453125,0.5797682404518127
525,-800.0,False,True,False,0.0,0.11999999731779099,1,662.3814697265625,665.672607421875,0.5794288516044617
526,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,533.3253173828125,0.5794288516044617
527,-800.0,False,True,False,0.0,0.11999999731779099,1,656.2515869140625,425.1331787109375,0.5790924429893494
528,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,389.6684265136719,0.5790924429893494
529,-800.0,False,True,False,0.0,0.11999999731779099,1,666.070068359375,527.838623046875,0.5787563920021057
530,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,464.6382141113281,0.5787563920021057
531,-800.0,False,True,False,0.0,0.11999999731779099,1,666.5745239257812,541.5224609375,0.578414797782898
532,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,216.42803955078125,0.578414797782898
533,-800.0,False,True,False,0.0,0.11999999731779099,1,658.5604858398438,668.4860229492188,0.5780722498893738
534,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,278.0406799316406,0.5780722498893738
535,-800.0,False,True,False,0.0,0.11999999731779099,1,657.001220703125,396.3206787109375,0.5777307152748108
536,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,478.40814208984375,0.5777307152748108
537,-800.0,False,True,False,0.0,0.11999999731779099,1,664.2759399414062,407.1666259765625,0.5773884057998657
538,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,690.3046875,0.5773884057998657
539,-800.0,False,True,False,0.0,0.11999999731779099,1,654.5667724609375,333.9184875488281,0.5770468711853027
540,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,615.087646484375,0.5770468711853027
541,-800.0,False,True,False,0.0,0.11999999731779099,1,654.1583862304688,481.72998046875,0.5767050981521606
542,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,321.2921142578125,0.5767050981521606
543,-800.0,False,True,False,0.0,0.11999999731779099,1,662.64013671875,379.066162109375,0.5763587355613708
544,-800.0,False,True,False,0.0,0.11999999731779099,1,0.0,319.3267822265625,0.5763587355613708
545,-800.0,False,True,False,0.0,0.11999999731779099,1,660.9109497070312,635.5857543945312,0.5760117769241333
